Chromosome/scaffold name	Gene start (bp)	Gene stable ID version	Strand
16	21250195	ENSG00000103316.6	-1
11	88910620	ENSG00000077498.8	1
14	55308726	ENSG00000131979.14	-1
17	1837971	ENSG00000185924.6	-1
9	123577774	ENSG00000095261.9	-1
X	152783134	ENSG00000067842.13	1
1	16865561	ENSG00000268674.1	1
HSCHR6_MHC_MCF	32234970	ENSG00000234243.3	-1
19	16999671	ENSG00000127533.3	1
1	16888814	ENSG00000219481.6	-1
22	51007298	ENSG00000254413.4	-1
10	100143322	ENSG00000119943.6	-1
1	156278759	ENSG00000163468.10	-1
19	55085346	ENSG00000104972.10	1
19	4444996	ENSG00000167671.7	-1
5	180017103	ENSG00000161055.3	-1
17	77015291	ENSG00000265096.1	-1
9	123617977	ENSG00000119403.9	-1
3	127391778	ENSG00000114626.13	1
3	38080696	ENSG00000008226.15	1
8	133697253	ENSG00000165071.10	-1
HSCHR6_MHC_MCF	32239047	ENSG00000223355.5	-1
15	88418230	ENSG00000140538.12	-1
1	39546988	ENSG00000127603.19	1
2	138721590	ENSG00000150540.9	1
3	57327727	ENSG00000174844.10	-1
19	17003758	ENSG00000160111.8	-1
X	117031776	ENSG00000003096.9	-1
11	56467864	ENSG00000174914.1	1
11	56510303	ENSG00000172457.5	-1
3	48725436	ENSG00000068745.10	-1
17	7218947	ENSG00000215041.5	-1
11	56587052	ENSG00000241356.1	-1
4	103552660	ENSG00000109323.4	-1
11	56756347	ENSG00000181273.2	1
16	21413558	ENSG00000169246.12	-1
9	123664671	ENSG00000056558.6	-1
11	56949221	ENSG00000183908.5	1
14	105714827	ENSG00000184887.9	1
5	180028506	ENSG00000037280.11	-1
11	57001051	ENSG00000134817.9	-1
4	70820974	ENSG00000135222.6	-1
22	51017378	ENSG00000100288.15	-1
1	113066140	ENSG00000007341.14	-1
17	77018896	ENSG00000173918.10	1
4	70861647	ENSG00000126549.5	1
7	29959719	ENSG00000136193.12	-1
11	57067112	ENSG00000149115.9	-1
16	66586466	ENSG00000217555.8	1
9	123714616	ENSG00000106804.6	-1
17	1933404	ENSG00000108963.13	1
HSCHR6_MHC_MCF	32360675	ENSG00000237881.2	-1
12	6571403	ENSG00000139190.12	-1
6	31126319	ENSG00000137310.7	1
7	30050203	ENSG00000106080.6	-1
11	57093459	ENSG00000149136.3	-1
19	4472284	ENSG00000167674.10	1
8	80830952	ENSG00000147586.5	-1
7	102984701	ENSG00000161057.6	1
11	57105848	ENSG00000109991.4	1
8	133787618	ENSG00000129292.16	1
14	105766900	ENSG00000179364.9	1
11	57144242	ENSG00000156575.2	-1
7	95171457	ENSG00000269449.1	1
4	70894130	ENSG00000205649.3	1
19	17160539	ENSG00000131351.10	-1
3	107096188	ENSG00000138483.1	1
7	95212811	ENSG00000004799.7	-1
11	57154267	ENSG00000186652.5	-1
7	30067020	ENSG00000106086.14	1
16	21608539	ENSG00000197006.9	1
7	66147151	ENSG00000154710.11	1
11	57154838	ENSG00000254979.1	-1
22	51039114	ENSG00000008735.10	1
11	132284871	ENSG00000183715.9	-1
16	66586490	ENSG00000254788.2	1
6	133065009	ENSG00000112303.9	-1
20	40701392	ENSG00000196090.8	-1
10	100175955	ENSG00000107521.14	-1
7	130146089	ENSG00000158623.10	-1
11	89057524	ENSG00000086991.8	-1
1	156307105	ENSG00000163467.7	1
1	113161795	ENSG00000116489.8	1
HSCHR6_MHC_MCF	32436807	ENSG00000225845.3	-1
11	133710526	ENSG00000166118.3	-1
7	130353488	ENSG00000213265.4	-1
14	24708849	ENSG00000092330.11	-1
5	180166042	ENSG00000174339.2	-1
HSCHR6_MHC_MCF	32482996	ENSG00000230726.5	1
11	57174427	ENSG00000134802.13	-1
14	55405668	ENSG00000198554.7	-1
7	95401866	ENSG00000158560.10	1
15	89002707	ENSG00000259494.1	-1
19	4502204	ENSG00000167676.3	-1
16	66600294	ENSG00000089505.13	1
11	133778459	ENSG00000080854.10	-1
HSCHR6_MHC_MCF	32578924	ENSG00000231021.4	-1
16	21652609	ENSG00000140749.7	-1
9	123837141	ENSG00000119397.12	1
15	89010684	ENSG00000181991.11	1
5	180217541	ENSG00000131446.11	-1
19	4522543	ENSG00000214456.4	-1
5	61683081	ENSG00000086189.5	-1
3	107241783	ENSG00000114439.14	1
HSCHR6_MHC_MCF	32631439	ENSG00000228284.3	1
19	55105047	ENSG00000104974.6	1
17	17876127	ENSG00000171962.13	1
14	74769772	ENSG00000133980.4	1
8	80870571	ENSG00000076554.11	-1
12	6601150	ENSG00000111639.3	-1
20	42086568	ENSG00000124193.10	1
11	133938820	ENSG00000166086.8	1
14	74872596	ENSG00000183379.4	-1
1	16999498	ENSG00000237847.2	1
1	17060447	ENSG00000268991.1	-1
19	55147173	ENSG00000224730.1	-1
2	242615157	ENSG00000168393.8	-1
7	66386212	ENSG00000106609.12	1
14	74942895	ENSG00000119655.4	-1
1	113215763	ENSG00000155363.14	1
6	133090509	ENSG00000146409.6	-1
6	31132119	ENSG00000204531.11	-1
16	21689835	ENSG00000155719.12	1
1	17066768	ENSG00000058453.12	1
2	50145643	ENSG00000179915.16	-1
1	156339003	ENSG00000132677.8	1
19	55155340	ENSG00000186818.8	1
3	57542003	ENSG00000174840.8	1
3	127407909	ENSG00000074416.9	-1
9	123940415	ENSG00000119396.6	-1
22	51061182	ENSG00000100299.13	-1
20	42136320	ENSG00000185513.10	1
5	180274611	ENSG00000196670.9	-1
3	57557090	ENSG00000168374.6	-1
2	139259371	ENSG00000144228.4	1
7	130417401	ENSG00000174595.4	-1
3	38144620	ENSG00000060971.13	-1
4	70916119	ENSG00000126550.4	1
6	133135580	ENSG00000112306.7	1
19	4528439	ENSG00000267385.1	-1
19	17186591	ENSG00000099331.9	1
19	4536421	ENSG00000171236.9	-1
11	57228022	ENSG00000186907.3	1
1	17300997	ENSG00000117122.9	-1
11	134020014	ENSG00000151503.8	-1
12	6602522	ENSG00000010292.8	1
12	22778009	ENSG00000139163.11	1
17	77071021	ENSG00000167280.12	1
4	103715540	ENSG00000109332.15	-1
7	130794855	ENSG00000128585.13	1
17	1945327	ENSG00000262664.1	1
2	242641450	ENSG00000168395.10	1
HSCHR6_MHC_MCF	32658022	ENSG00000231286.3	-1
11	57252007	ENSG00000149150.4	-1
19	4542600	ENSG00000167680.11	-1
15	89054790	ENSG00000140543.9	-1
17	1957448	ENSG00000177374.8	1
2	139428342	ENSG00000144227.4	-1
15	89164527	ENSG00000181026.13	1
16	66613351	ENSG00000140932.5	1
3	57611184	ENSG00000174839.8	-1
19	4639530	ENSG00000185361.4	1
7	66452664	ENSG00000126524.5	-1
1	39876151	ENSG00000255103.1	1
X	117480036	ENSG00000131725.9	1
1	39957318	ENSG00000183682.7	1
19	4641386	ENSG00000074842.3	-1
15	89179384	ENSG00000172183.10	1
12	53874274	ENSG00000139625.8	-1
22	51112843	ENSG00000251322.3	1
14	74960423	ENSG00000165898.9	1
7	30174426	ENSG00000180354.11	1
HSCHR6_MHC_MCF	32729153	ENSG00000258182.1	-1
1	17312453	ENSG00000159363.13	-1
HSCHR6_MHC_MCF	32742904	ENSG00000206301.5	1
3	48782030	ENSG00000114302.11	-1
7	30323923	ENSG00000180233.9	1
7	102993177	ENSG00000170615.10	-1
22	51176624	ENSG00000100312.6	1
16	66637777	ENSG00000140931.15	1
X	152853377	ENSG00000147382.14	-1
3	127634075	ENSG00000187715.9	1
2	140988992	ENSG00000168702.12	-1
19	55235969	ENSG00000167633.12	1
4	70999333	ENSG00000187533.9	1
14	105864916	ENSG00000226174.2	1
HSCHR6_MHC_MCF	32757661	ENSG00000228254.5	-1
1	113243728	ENSG00000155366.12	-1
14	24718320	ENSG00000092295.7	-1
7	66460160	ENSG00000198874.8	1
6	133561736	ENSG00000112319.13	1
17	1963133	ENSG00000070366.9	-1
1	156374042	ENSG00000125462.12	-1
16	66648653	ENSG00000183723.8	-1
3	127770484	ENSG00000058262.5	1
11	57295936	ENSG00000134809.4	-1
4	71062213	ENSG00000109205.12	1
11	89443467	ENSG00000214414.5	1
1	40026488	ENSG00000090621.9	-1
15	89346674	ENSG00000157766.11	1
11	89530823	ENSG00000168930.9	-1
11	57308979	ENSG00000214872.4	1
4	71091788	ENSG00000181617.5	1
14	55493948	ENSG00000180008.8	1
19	4675236	ENSG00000142002.12	-1
11	89602450	ENSG00000189253.7	-1
11	57319129	ENSG00000156587.11	-1
7	30464143	ENSG00000106100.6	-1
19	17326155	ENSG00000053501.8	1
14	55518349	ENSG00000168175.10	1
4	71108305	ENSG00000171209.3	1
1	113245236	ENSG00000271810.1	-1
9	123970072	ENSG00000148180.12	1
11	89644279	ENSG00000223417.4	-1
4	71200683	ENSG00000145309.5	1
4	71226478	ENSG00000109208.4	1
11	89764274	ENSG00000204449.2	1
14	55590828	ENSG00000131981.11	1
22	51205929	ENSG00000079974.13	-1
4	71235810	ENSG00000171201.6	1
7	30536237	ENSG00000006625.13	-1
4	71263599	ENSG00000171199.5	1
5	61699799	ENSG00000086200.12	1
5	180326077	ENSG00000113303.7	1
11	134094539	ENSG00000151502.6	1
11	57364860	ENSG00000149131.11	1
8	133879203	ENSG00000042832.7	1
1	113252616	ENSG00000155367.11	-1
16	66754796	ENSG00000135720.8	-1
14	105886159	ENSG00000182979.13	1
11	89864683	ENSG00000077616.6	1
3	48894369	ENSG00000178537.5	-1
12	23682440	ENSG00000134532.11	-1
20	42187608	ENSG00000101049.10	1
HSCHR6_MHC_MCF	32814044	ENSG00000241910.1	-1
19	55235984	ENSG00000242019.1	1
11	134118173	ENSG00000151500.10	-1
6	31165537	ENSG00000206344.6	1
1	113263041	ENSG00000184599.9	1
1	17345217	ENSG00000117118.5	-1
9	124101355	ENSG00000148175.8	-1
X	117629861	ENSG00000147251.11	1
2	242673994	ENSG00000180902.12	1
16	21845890	ENSG00000185864.12	-1
9	124103625	ENSG00000267987.1	1
HSCHR6_MHC_MCF	32823109	ENSG00000237599.5	-1
7	69063905	ENSG00000158321.11	1
1	40089825	ENSG00000163909.6	-1
6	31236526	ENSG00000204525.10	-1
X	152907946	ENSG00000130829.13	1
17	17880723	ENSG00000171953.11	-1
14	24734744	ENSG00000100949.10	-1
1	17393256	ENSG00000117115.8	-1
1	113454469	ENSG00000155380.7	-1
15	89420519	ENSG00000140511.7	-1
HSCHR6_MHC_COX	29788431	ENSG00000230413.5	1
5	180415845	ENSG00000168903.8	1
2	242716240	ENSG00000154252.11	1
19	55236002	ENSG00000189013.10	1
HSCHR6_MHC_MCF	32841974	ENSG00000226201.2	-1
12	48498922	ENSG00000152556.11	1
19	17337013	ENSG00000099330.4	1
22	16062157	ENSG00000233866.1	1
22	16076052	ENSG00000229286.1	-1
9	124329336	ENSG00000136848.12	1
11	134123389	ENSG00000151498.7	1
7	131185021	ENSG00000128567.12	-1
14	55614830	ENSG00000126787.8	-1
16	21963981	ENSG00000140740.6	1
1	113615831	ENSG00000198799.7	1
4	71296209	ENSG00000171195.6	1
HSCHR6_MHC_MCF	32845393	ENSG00000240508.3	1
11	89934328	ENSG00000110172.7	-1
15	89441916	ENSG00000140545.10	-1
11	57412560	ENSG00000166793.6	-1
2	242749920	ENSG00000204099.7	1
17	77085427	ENSG00000167281.14	-1
22	16084249	ENSG00000235265.1	-1
22	16100517	ENSG00000223875.1	-1
7	95749532	ENSG00000004864.9	-1
22	16122720	ENSG00000215270.3	1
22	16147979	ENSG00000206195.6	-1
7	30634297	ENSG00000106105.9	1
22	16150776	ENSG00000271672.1	-1
22	16154073	ENSG00000272872.1	-1
22	16157079	ENSG00000232775.2	1
1	40124793	ENSG00000116981.3	-1
X	152935185	ENSG00000130822.11	-1
9	124584207	ENSG00000175764.10	-1
16	21995186	ENSG00000155714.9	-1
11	57416465	ENSG00000172409.5	1
22	16179617	ENSG00000271127.1	-1
22	16199666	ENSG00000225255.2	-1
1	156433519	ENSG00000116604.13	-1
1	40144320	ENSG00000116983.8	-1
16	66788879	ENSG00000249961.5	-1
8	81397854	ENSG00000205189.7	1
19	4791728	ENSG00000141965.3	1
9	124894745	ENSG00000119421.5	-1
19	4815944	ENSG00000127666.8	-1
HSCHR6_MHC_MCF	32846466	ENSG00000230705.4	-1
20	42219571	ENSG00000101052.8	1
1	17531621	ENSG00000142623.8	1
11	57435219	ENSG00000156599.6	1
9	124922190	ENSG00000185681.8	1
5	180467225	ENSG00000165810.12	1
4	71384257	ENSG00000187689.5	1
17	7239848	ENSG00000072818.7	1
10	100218875	ENSG00000172987.8	-1
12	53894705	ENSG00000139546.6	1
7	30692200	ENSG00000106113.14	-1
1	17575593	ENSG00000142619.4	1
22	16227138	ENSG00000235992.1	1
22	16255355	ENSG00000241838.2	-1
22	16274560	ENSG00000236666.1	1
22	16276398	ENSG00000212216.1	-1
22	16333633	ENSG00000234381.1	1
19	4838353	ENSG00000105355.4	-1
6	134210276	ENSG00000118526.6	1
1	40157854	ENSG00000084072.12	1
19	55249980	ENSG00000243772.2	1
22	16345912	ENSG00000224435.2	1
22	16362385	ENSG00000226474.1	1
22	16364867	ENSG00000231565.1	1
4	71457973	ENSG00000178522.10	1
14	92582466	ENSG00000183648.5	-1
1	17634690	ENSG00000159339.9	1
22	16373081	ENSG00000230471.1	1
14	74964873	ENSG00000119681.7	-1
5	180551357	ENSG00000185372.2	-1
15	89630690	ENSG00000140526.12	1
22	16389485	ENSG00000230643.1	-1
4	103790135	ENSG00000145354.5	1
22	16399957	ENSG00000237299.1	-1
17	77704681	ENSG00000182156.5	1
5	180581943	ENSG00000182613.1	1
22	16404698	ENSG00000213727.3	1
22	16413687	ENSG00000215268.3	1
22	16417269	ENSG00000233408.1	1
17	7255208	ENSG00000213859.3	1
22	16424125	ENSG00000235759.1	1
22	16485399	ENSG00000236831.1	-1
22	16569924	ENSG00000265406.1	-1
22	16575148	ENSG00000264612.1	-1
22	16576109	ENSG00000265270.1	-1
22	16627920	ENSG00000236097.1	-1
16	22018959	ENSG00000185716.7	1
22	16634898	ENSG00000184624.4	1
17	7258442	ENSG00000182896.8	1
22	16680767	ENSG00000236235.1	-1
11	57471186	ENSG00000156603.10	-1
12	6643093	ENSG00000111640.10	1
17	77751931	ENSG00000173894.6	1
9	124964856	ENSG00000106852.11	-1
22	16868420	ENSG00000225293.1	1
22	16886056	ENSG00000226160.1	1
22	16904668	ENSG00000229658.1	1
22	16909690	ENSG00000227367.1	-1
3	38179969	ENSG00000172936.8	1
5	180620924	ENSG00000146054.13	-1
8	81540686	ENSG00000164684.9	-1
11	134144139	ENSG00000166105.11	1
1	113933371	ENSG00000081026.14	1
20	42295754	ENSG00000101057.11	1
3	107762145	ENSG00000196776.10	-1
HSCHR6_MHC_MCF	32935860	ENSG00000242386.4	-1
11	57480072	ENSG00000213593.5	1
8	81880045	ENSG00000076641.4	-1
3	127783621	ENSG00000175792.7	-1
9	124999903	ENSG00000119446.9	-1
22	16967410	ENSG00000226444.1	1
19	17342692	ENSG00000160113.5	-1
22	16984194	ENSG00000235969.1	1
22	17001949	ENSG00000273362.1	1
1	40222854	ENSG00000116985.6	-1
7	30737601	ENSG00000241644.2	1
22	17052917	ENSG00000233995.1	1
15	89753100	ENSG00000140522.7	-1
2	143635067	ENSG00000115919.10	1
8	82192598	ENSG00000164687.6	1
22	17061816	ENSG00000239435.1	-1
16	22103859	ENSG00000175267.10	1
19	17346749	ENSG00000269095.1	-1
22	17075979	ENSG00000240122.1	-1
22	17079607	ENSG00000221084.1	-1
6	134273308	ENSG00000028839.5	1
14	92588281	ENSG00000165934.8	1
1	40235195	ENSG00000198754.5	-1
7	30791753	ENSG00000254959.2	1
22	17082777	ENSG00000100181.17	1
20	42354804	ENSG00000124196.5	-1
8	134048973	ENSG00000155926.9	-1
4	71494461	ENSG00000132464.7	1
19	55281263	ENSG00000125498.15	1
17	17942606	ENSG00000141034.5	1
1	156495197	ENSG00000183856.6	-1
2	242792033	ENSG00000188389.6	-1
20	42543504	ENSG00000124191.13	1
8	82352561	ENSG00000147588.6	-1
19	17359985	ENSG00000130307.7	-1
HSCHR6_MHC_MCF	32949846	ENSG00000239463.3	-1
5	61808070	ENSG00000268942.1	-1
19	55344131	ENSG00000221957.4	1
3	48955221	ENSG00000221883.2	-1
19	4890449	ENSG00000205784.2	-1
3	38206580	ENSG00000172939.4	1
11	57480077	ENSG00000254462.1	1
17	7283853	ENSG00000174292.8	1
11	92085262	ENSG00000165323.11	1
2	242811752	ENSG00000188011.5	1
5	61874562	ENSG00000186105.7	1
8	82370576	ENSG00000205186.2	-1
2	242836136	ENSG00000216921.3	-1
9	125026882	ENSG00000148187.13	1
22	17097060	ENSG00000267338.1	1
22	17126585	ENSG00000249288.1	-1
2	197569	ENSG00000227061.1	1
22	17134782	ENSG00000249263.2	-1
2	286419	ENSG00000228643.1	1
22	17134956	ENSG00000189295.9	-1
22	17151980	ENSG00000259271.1	-1
17	77765931	ENSG00000141570.6	-1
1	17655507	ENSG00000269468.1	-1
22	17156906	ENSG00000273244.1	-1
22	17170993	ENSG00000241717.1	-1
4	71521258	ENSG00000132465.6	-1
22	17227759	ENSG00000235343.1	-1
22	17308364	ENSG00000229027.3	1
7	131808091	ENSG00000221866.5	-1
22	17318412	ENSG00000234121.1	1
22	17336694	ENSG00000237835.1	1
22	17338509	ENSG00000220248.1	-1
1	17733256	ENSG00000179051.9	-1
5	180649499	ENSG00000146063.14	1
17	41322498	ENSG00000188554.9	1
4	103806205	ENSG00000164037.12	-1
19	4969125	ENSG00000127663.10	1
7	30811033	ENSG00000106125.14	1
8	82390654	ENSG00000170323.4	-1
3	57741177	ENSG00000163681.10	1
11	92702886	ENSG00000134640.2	1
8	82437216	ENSG00000197416.4	-1
3	48956254	ENSG00000177479.15	1
1	40306723	ENSG00000043514.11	-1
6	31321649	ENSG00000234745.5	-1
2	305111	ENSG00000235779.3	-1
4	71554196	ENSG00000132467.2	1
14	24759804	ENSG00000157379.9	-1
11	92877341	ENSG00000180773.10	-1
6	134309835	ENSG00000146411.5	-1
14	92788925	ENSG00000140090.13	1
9	125132824	ENSG00000095303.10	1
X	152953554	ENSG00000130821.11	1
1	114239453	ENSG00000116793.11	-1
7	30893010	ENSG00000240583.6	1
17	17991200	ENSG00000108591.5	1
5	63256183	ENSG00000178394.3	-1
16	66836778	ENSG00000159593.10	-1
15	89787180	ENSG00000140525.13	1
7	30893010	ENSG00000250424.3	1
7	70597155	ENSG00000185274.7	1
9	125148344	ENSG00000269738.1	-1
7	96110938	ENSG00000127922.5	-1
9	125239220	ENSG00000136834.2	-1
9	125273081	ENSG00000197233.7	1
8	134203282	ENSG00000104415.9	1
9	125281420	ENSG00000239590.1	1
9	125288637	ENSG00000171505.4	-1
7	30978284	ENSG00000106128.14	1
9	125315391	ENSG00000171501.7	1
1	156549519	ENSG00000187862.7	1
9	125329778	ENSG00000171496.2	-1
4	71569921	ENSG00000018189.8	1
9	125376948	ENSG00000165202.2	1
10	101088856	ENSG00000119946.9	1
14	55738021	ENSG00000178974.5	1
9	125390858	ENSG00000171484.3	-1
17	2206677	ENSG00000167720.8	1
7	132333553	ENSG00000183470.5	1
11	134201768	ENSG00000149328.10	1
9	125423845	ENSG00000173679.2	1
9	125437315	ENSG00000171481.2	1
14	55833110	ENSG00000126775.8	-1
1	114304454	ENSG00000081019.9	-1
9	125486269	ENSG00000136939.1	1
9	125512019	ENSG00000171459.3	1
7	132469629	ENSG00000106554.7	-1
1	17866330	ENSG00000074964.12	1
9	125551150	ENSG00000148215.3	1
14	24769068	ENSG00000196943.8	1
4	103941025	ENSG00000164038.10	-1
9	125560668	ENSG00000136940.9	-1
6	134490384	ENSG00000118515.7	-1
7	71244476	ENSG00000183166.6	-1
3	127872297	ENSG00000132394.6	1
9	125562370	ENSG00000165204.2	1
5	63461671	ENSG00000164197.7	1
20	42740335	ENSG00000149596.6	-1
3	38307303	ENSG00000172940.7	1
11	134248398	ENSG00000109956.8	-1
3	128181282	ENSG00000179407.3	-1
14	55880259	ENSG00000182521.5	-1
1	156561554	ENSG00000163382.7	1
14	75120140	ENSG00000119682.12	-1
20	42825136	ENSG00000132823.6	-1
11	134855246	ENSG00000268936.1	1
11	75780	ENSG00000253826.1	1
17	77806955	ENSG00000141582.10	-1
11	86649	ENSG00000224777.3	-1
11	121279	ENSG00000254468.1	-1
11	123312	ENSG00000270921.1	1
3	128198270	ENSG00000179348.7	-1
11	127115	ENSG00000230724.5	-1
14	24774302	ENSG00000136305.7	-1
11	129279	ENSG00000255229.1	1
11	152999	ENSG00000222225.1	-1
11	203485	ENSG00000232495.2	-1
5	63802084	ENSG00000186479.4	1
7	103112231	ENSG00000189056.9	-1
11	203623	ENSG00000254559.1	1
11	287305	ENSG00000255026.1	1
11	303856	ENSG00000255533.1	-1
20	42875887	ENSG00000124194.11	1
11	310139	ENSG00000254910.1	-1
11	318640	ENSG00000251661.3	1
11	321991	ENSG00000255089.1	1
11	322186	ENSG00000270105.1	-1
11	325703	ENSG00000270030.1	-1
19	17378159	ENSG00000105393.11	1
11	327171	ENSG00000255328.1	1
7	96110938	ENSG00000197851.3	-1
11	333192	ENSG00000270972.1	1
11	440406	ENSG00000243562.2	-1
11	462930	ENSG00000255237.1	-1
11	528907	ENSG00000254739.1	1
3	38323785	ENSG00000144671.6	1
11	93063137	ENSG00000165325.9	1
11	557595	ENSG00000254815.1	1
7	96634860	ENSG00000006377.9	1
19	5158506	ENSG00000105426.10	-1
11	565660	ENSG00000247095.2	-1
20	42931478	ENSG00000197296.5	-1
2	317912	ENSG00000233684.2	1
2	388412	ENSG00000236856.1	1
20	42965626	ENSG00000101074.3	1
2	421057	ENSG00000226277.1	1
14	105939299	ENSG00000182809.6	1
2	490944	ENSG00000223985.1	-1
2	545805	ENSG00000225942.1	1
2	558204	ENSG00000233633.1	1
2	677186	ENSG00000233296.1	1
8	82570196	ENSG00000133731.5	-1
1	40361098	ENSG00000116990.9	-1
2	692083	ENSG00000233970.1	-1
14	24774940	ENSG00000213906.5	1
17	77906142	ENSG00000167291.11	-1
9	125606835	ENSG00000056586.11	-1
11	93211638	ENSG00000166002.2	-1
11	568089	ENSG00000199038.1	-1
11	665910	ENSG00000255158.1	1
11	708564	ENSG00000269915.1	-1
11	780117	ENSG00000177236.3	1
11	781645	ENSG00000255142.1	1
11	811681	ENSG00000199785.1	1
11	823634	ENSG00000255108.1	-1
11	856880	ENSG00000250397.2	-1
16	66878282	ENSG00000168748.9	1
12	24964295	ENSG00000060982.10	-1
3	107879659	ENSG00000114446.4	-1
1	114356433	ENSG00000134242.11	-1
10	101156627	ENSG00000120053.9	-1
16	66912492	ENSG00000172840.2	1
20	42984340	ENSG00000101076.12	1
3	38388251	ENSG00000093217.5	1
9	125670335	ENSG00000186130.4	-1
8	134249414	ENSG00000104419.10	-1
19	17378227	ENSG00000269307.1	1
5	63986135	ENSG00000145642.7	1
1	156564279	ENSG00000160818.12	-1
X	117861535	ENSG00000131724.6	1
16	22177618	ENSG00000183921.5	1
7	96649704	ENSG00000105880.4	-1
1	40420802	ENSG00000168389.13	1
17	7293046	ENSG00000187838.12	-1
16	22217603	ENSG00000103319.7	1
20	43080624	ENSG00000168746.6	-1
2	143848931	ENSG00000075884.8	1
17	2225797	ENSG00000167721.6	-1
7	132937829	ENSG00000131558.10	1
11	93394805	ENSG00000166004.10	1
5	180663909	ENSG00000204628.7	-1
19	17392454	ENSG00000160117.10	1
8	82605842	ENSG00000253598.1	-1
7	96745902	ENSG00000196636.7	1
14	24778161	ENSG00000272658.1	1
11	948421	ENSG00000222561.1	1
11	951295	ENSG00000264671.1	-1
11	1049880	ENSG00000254872.2	1
11	1263491	ENSG00000255177.2	-1
11	1330999	ENSG00000255153.1	1
5	64013971	ENSG00000153006.10	-1
1	114420790	ENSG00000188761.7	-1
7	97361220	ENSG00000006128.7	1
14	24780656	ENSG00000213903.4	1
11	1592583	ENSG00000233930.3	1
1	18081808	ENSG00000117148.6	1
11	1683814	ENSG00000231487.1	-1
15	89859534	ENSG00000140521.7	-1
11	1686827	ENSG00000205866.2	1
11	1687097	ENSG00000256528.1	1
11	1704499	ENSG00000205865.4	-1
11	1709527	ENSG00000227306.1	1
10	101292690	ENSG00000119919.9	1
11	1781578	ENSG00000235027.1	1
11	1784239	ENSG00000229512.1	-1
11	1785161	ENSG00000265587.1	1
11	1798160	ENSG00000230834.1	-1
11	1813783	ENSG00000230980.1	1
11	1824119	ENSG00000230080.2	-1
1	18434240	ENSG00000117154.7	1
12	53900472	ENSG00000267281.2	-1
11	1880694	ENSG00000264493.1	-1
11	1885407	ENSG00000249086.1	1
11	1923877	ENSG00000229671.1	1
11	1941339	ENSG00000252187.1	-1
11	2004467	ENSG00000226416.1	-1
11	2012326	ENSG00000232987.1	1
12	53900474	ENSG00000139574.7	-1
X	152965947	ENSG00000185825.11	-1
2	724966	ENSG00000227713.1	-1
3	128290843	ENSG00000198685.2	-1
2	739588	ENSG00000272342.1	-1
2	741977	ENSG00000231173.1	1
2	742488	ENSG00000223751.1	1
1	18807424	ENSG00000179023.7	1
2	779837	ENSG00000237667.1	-1
2	895902	ENSG00000228799.1	-1
3	108015376	ENSG00000114455.9	1
2	906612	ENSG00000234796.1	-1
2	945320	ENSG00000235688.1	-1
2	1054819	ENSG00000235403.1	-1
2	1153996	ENSG00000236665.1	-1
2	1344816	ENSG00000233553.1	-1
2	1550437	ENSG00000228613.1	-1
2	1576326	ENSG00000231482.2	-1
2	1624282	ENSG00000203635.2	-1
11	2016406	ENSG00000130600.11	-1
1	156589086	ENSG00000132702.8	1
7	31092076	ENSG00000078549.10	1
2	1828184	ENSG00000232057.1	1
2	2323004	ENSG00000225619.1	1
20	43104526	ENSG00000124120.6	1
2	2645761	ENSG00000234929.1	-1
2	2733680	ENSG00000227364.1	-1
1	18957500	ENSG00000009709.7	1
2	2838036	ENSG00000237720.1	-1
2	2874330	ENSG00000228391.1	-1
16	22308730	ENSG00000058600.11	1
2	2898820	ENSG00000234423.1	-1
2	3020991	ENSG00000263570.1	-1
2	3079444	ENSG00000238722.1	-1
2	3135353	ENSG00000236760.1	-1
2	3160527	ENSG00000226649.1	1
2	3302112	ENSG00000224885.1	-1
11	2150351	ENSG00000240801.1	-1
2	3485013	ENSG00000225234.1	-1
11	2155364	ENSG00000207805.1	-1
17	78010435	ENSG00000141519.10	1
2	3500727	ENSG00000271868.1	1
2	3523046	ENSG00000235078.1	1
11	2161731	ENSG00000099869.6	1
2	3579403	ENSG00000242282.2	-1
11	2194293	ENSG00000265258.1	1
11	2342948	ENSG00000207308.1	1
14	56025790	ENSG00000126777.13	1
1	19166093	ENSG00000179002.5	-1
2	3606082	ENSG00000234171.1	1
16	66942025	ENSG00000166589.8	-1
